,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score
31,12,501,0.5577469798780075,0.1483299732208252,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5718025077590514,0.5718025077590514,0.026186996743013176
32,13,543,0.5543276782377156,0.12813138961791992,"{'regressor__fourier_random_features__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5803094949476721,0.5803094949476721,0.04031345621709783
33,13,543,0.5516708803862049,0.1328601837158203,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5736696134636247,0.5736696134636247,0.030870526345617013
34,13,543,0.6132578164210163,0.12872552871704102,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5537617886222039,0.5537617886222039,0.010226646012397677
35,13,543,0.5577670067485645,0.12666606903076172,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5714223418211477,0.5714223418211477,0.028413304726114016
36,15,626,0.5553520833365804,0.15032029151916504,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.577672229931911,0.577672229931911,0.0438246517929337
37,15,626,0.5336722901304505,0.2404170036315918,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.5768643784390814,0.5768643784390814,0.029840463758936866
38,15,626,0.6139613830292715,0.14488983154296875,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5543104813762321,0.5543104813762321,0.009719360414750643
39,15,626,0.5568164027496789,0.23133563995361328,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.570774064290455,0.570774064290455,0.028818090374720003
40,17,710,0.5552618779899701,0.17114949226379395,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.5821923044856174,0.5821923044856174,0.03459735069061986
41,17,710,0.5529234199437587,0.1989879608154297,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5742869712442189,0.5742869712442189,0.029759240880317492
42,17,710,0.6139363214365939,0.258526086807251,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5525977536101493,0.5525977536101493,0.010350115735510914
43,17,710,0.5598996127456466,0.23578453063964844,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5717305887756347,0.5717305887756347,0.02912834791503729
44,18,751,0.5588509277701881,0.20479154586791992,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.5800579236221427,0.5800579236221427,0.03851025105265917
45,18,751,0.5504150173964422,0.2398388385772705,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5750695828535538,0.5750695828535538,0.03015921033097481
46,18,751,0.6136539083997472,0.170424222946167,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5530192489131209,0.5530192489131209,0.009118974352182238
47,18,751,0.5563919766029424,0.21345281600952148,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5732494841011455,0.5732494841011455,0.0275156268693826
48,20,835,0.5582598283297758,0.27085375785827637,"{'regressor__fourier_random_features__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5825771013754061,0.5825771013754061,0.036503625917648067
49,20,835,0.5532248852748984,0.23877835273742676,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5750728213976123,0.5750728213976123,0.029399921089312747
50,20,835,0.6258736159469835,0.288677453994751,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.5521587894657283,0.5521587894657283,0.01232864066618386
51,20,835,0.5576659125998956,0.251863956451416,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5723881245668434,0.5723881245668434,0.027019493945307643
52,21,877,0.5575995798230187,0.27045273780822754,"{'regressor__fourier_random_features__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5823619682107456,0.5823619682107456,0.0388507088554472
53,21,877,0.5496561000125555,0.2688887119293213,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5755080562601791,0.5755080562601791,0.029278888458810742
54,21,877,0.6230570588535639,0.2681405544281006,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.5541723639093107,0.5541723639093107,0.011950867381714693
55,21,877,0.5578857397230395,0.3095216751098633,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5729054008402468,0.5729054008402468,0.028808572646019364
56,23,960,0.5556077794373135,0.3282341957092285,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.5804095529049269,0.5804095529049269,0.03764821631239626
57,23,960,0.5509275873845755,0.36723828315734863,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5755245049156175,0.5755245049156175,0.028214032888501227
58,23,960,0.614261793660263,0.32343459129333496,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5550072157101008,0.5550072157101008,0.00931829322281264
59,23,960,0.5575204715350472,0.3076293468475342,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.572408782588294,0.572408782588294,0.027266414157187793
60,25,1044,0.5457688020785414,0.3537776470184326,"{'regressor__fourier_random_features__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5795620035280357,0.5795620035280357,0.031981097092487365
61,25,1044,0.5483920538056819,0.35514378547668457,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5750768019139456,0.5750768019139456,0.02918272526740919
62,25,1044,0.6140203989769721,0.32494211196899414,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5518908910195371,0.5518908910195371,0.009548897624994526
63,25,1044,0.5569054238012319,0.37648797035217285,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5734859888656849,0.5734859888656849,0.026593067316424072
