,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score
49,20,153,0.7604166666666666,0.04233908653259277,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
50,20,153,0.7239583333333334,0.12267827987670898,"{'nystroem__gamma': 0.015625, 'svm__C': 100.0}",0.7934332833583209,0.7934332833583209,0.028003235933226754
51,20,153,0.8072916666666666,0.0809783935546875,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
52,21,161,0.8020833333333334,0.10451602935791016,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7604347826086957,0.7604347826086957,0.036178511413416936
53,21,161,0.7604166666666666,0.11968851089477539,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
54,21,161,0.7291666666666666,0.14698028564453125,"{'nystroem__gamma': 0.015625, 'svm__C': 100.0}",0.796911544227886,0.796911544227886,0.02639661804777801
55,21,161,0.8072916666666666,0.1176140308380127,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
56,23,176,0.8020833333333334,0.16666460037231445,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7604347826086957,0.7604347826086957,0.036178511413416936
57,23,176,0.7604166666666666,0.08813214302062988,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
58,23,176,0.7239583333333334,0.07556772232055664,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7951274362818591,0.7951274362818591,0.03333268897162188
59,23,176,0.8072916666666666,0.08589673042297363,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
60,25,192,0.8020833333333334,0.16512680053710938,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7604347826086957,0.7604347826086957,0.036178511413416936
61,25,192,0.7604166666666666,0.12993812561035156,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
62,25,192,0.7239583333333334,0.13304376602172852,"{'nystroem__gamma': 0.015625, 'svm__C': 100.0}",0.7934332833583208,0.7934332833583208,0.026901481917326026
63,25,192,0.8072916666666666,0.11563730239868164,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
